mfsu,sec,ssu,visit,seg,sss,rel,sex,age,marst,gedu_lvl,tedu_lvl,form_edu,pas,ind_pas,ocu_pas,ern_reg,ern_self,st,dc,relg,sg,hh_size,hhtype,hce_tot,weight,mpce,total_wage,is_employed,is_unemployed,is_domestic_duties,spousal_wage
20082,2,01,V1,1,4,2,2,55,2,01,01,0,31,97001,911,9000,0,36,23,1,3,2,2,12250,10115.19,6125.0,9000,1,0,0,13500.0
20082,2,02,V1,1,4,2,2,35,2,07,01,9,11,14105,753,0,15000,36,23,1,9,7,2,31250,10115.19,4464.285714285715,15000,1,0,0,32000.0
20083,2,01,V1,1,2,2,2,46,2,08,01,10,92,,,0,0,29,18,2,3,4,1,23500,29363.98,5875.0,0,0,0,1,45000.0
20083,2,01,V1,1,4,2,2,55,2,01,01,0,31,97001,911,6000,0,29,18,1,3,2,2,8660,9931.93,4330.0,6000,1,0,0,9000.0
20083,2,02,V1,1,4,2,2,55,2,10,01,12,92,,,0,0,29,18,1,3,2,9,8417,9931.93,4208.5,0,0,0,1,0.0
20088,2,01,V1,1,1,2,2,51,2,08,01,10,31,84300,541,16000,0,16,01,1,3,4,2,31250,1580.37,7812.5,16000,1,0,0,45000.0
20088,2,02,V1,1,1,4,2,40,2,07,01,9,92,,,0,0,16,01,1,3,9,1,27133,1580.37,3014.777777777778,0,0,0,1,0.0
20088,2,02,V1,1,1,4,2,38,2,08,01,10,92,,,0,0,16,01,1,3,9,1,27133,1580.37,3014.777777777778,0,0,0,1,0.0
20088,2,02,V1,1,2,2,2,42,2,07,01,9,92,,,0,0,16,01,1,9,4,1,16250,2147.68,4062.5,0,0,0,1,18000.0
20088,2,02,V1,1,3,2,2,40,2,10,01,12,11,85109,234,0,5500,16,01,1,3,3,1,11717,2026.11,3905.6666666666665,5500,1,0,0,12500.0
20088,2,01,V1,1,4,2,2,42,2,07,01,8,92,,,0,0,16,01,1,3,2,2,31583,1904.55,15791.5,0,0,0,1,35000.0
20092,2,01,V1,1,1,2,2,51,2,06,01,5,92,,,0,0,07,03,1,3,4,2,16750,43393.98,4187.5,0,0,0,1,18000.0
20092,2,02,V1,1,1,2,2,50,2,06,01,7,92,,,0,0,07,03,1,9,4,1,5833,43393.98,1458.25,0,0,0,1,12000.0
20092,2,01,V1,1,2,2,2,35,2,07,01,8,93,,,0,0,07,03,1,3,4,1,11167,28929.32,2791.75,0,0,0,1,15000.0
20092,2,02,V1,1,2,2,2,50,2,01,01,0,92,,,0,0,07,03,1,9,5,1,13583,28929.32,2716.6,0,0,0,1,25000.0
20092,2,01,V1,1,3,2,2,38,2,07,01,8,93,,,0,0,07,03,1,9,2,2,14333,7889.81,7166.5,0,0,0,1,25000.0
20092,2,02,V1,1,3,2,2,55,2,06,01,5,92,,,0,0,07,03,1,9,2,2,8767,7889.81,4383.5,0,0,0,1,15000.0
20092,2,01,V1,1,4,2,2,35,2,01,01,0,92,,,0,0,07,03,4,9,3,1,12317,31559.26,4105.666666666667,0,0,0,1,15000.0
20092,2,02,V1,1,4,2,2,34,2,01,01,0,31,14101,753,12000,0,07,03,1,9,5,2,13067,31559.26,2613.4,12000,1,0,0,18000.0
20099,2,01,V1,1,1,2,2,41,2,12,01,15,92,,,0,0,27,22,1,9,6,1,19417,23987.75,3236.1666666666665,0,0,0,1,50000.0
20099,2,02,V1,1,1,2,2,43,2,12,01,15,92,,,0,0,27,22,1,9,4,1,15750,23987.75,3937.5,0,0,0,1,60000.0
20099,2,01,V1,1,2,2,2,37,2,12,01,15,92,,,0,0,27,22,1,9,4,2,15833,13109.59,3958.25,0,0,0,1,35000.0
20099,2,02,V1,1,2,2,2,36,2,12,01,15,92,,,0,0,27,22,1,9,4,1,14667,13109.59,3666.75,0,0,0,1,70000.0
20099,2,02,V1,1,3,2,2,58,2,01,01,0,92,,,0,0,27,22,1,9,3,2,14333,6973.18,4777.666666666667,0,0,0,1,0.0
20099,2,01,V1,1,4,2,2,52,2,06,01,5,92,,,0,0,27,22,1,9,6,1,21000,12830.66,3500.0,0,0,0,1,50000.0
20099,2,02,V1,1,4,2,2,35,2,12,01,15,31,86100,431,25000,0,27,22,1,9,3,2,15667,12830.66,5222.333333333333,25000,1,0,0,40000.0
20102,2,01,V1,1,1,8,2,23,2,08,01,10,92,,,0,0,19,16,1,9,6,2,15850,14979.67,2641.6666666666665,0,0,0,1,0.0
20102,2,02,V1,1,1,2,2,40,2,01,01,0,92,,,0,0,19,16,1,2,7,2,16367,14979.67,2338.1428571428573,0,0,0,1,12000.0
20102,2,01,V1,1,2,4,2,40,2,07,01,8,31,97002,512,4500,0,19,16,1,9,10,2,22517,25553.56,2251.7,4500,1,0,0,0.0
20102,2,01,V1,1,2,4,2,38,2,01,01,0,92,,,0,0,19,16,1,9,10,2,22517,25553.56,2251.7,0,0,0,1,0.0
20102,2,02,V1,1,2,2,2,46,2,07,01,9,92,,,0,0,19,16,1,9,3,1,13133,25553.56,4377.666666666667,0,0,0,1,15000.0
20102,2,02,V1,1,3,2,2,42,2,05,01,4,92,,,0,0,19,16,1,9,4,2,11008,38770.91,2752.0,0,0,0,1,12000.0
20105,2,01,V1,1,1,2,2,57,2,01,01,0,92,,,0,0,19,11,2,3,6,3,13075,9964.42,2179.1666666666665,0,0,0,1,7000.0
20105,2,02,V1,1,1,2,2,57,2,08,01,11,92,,,0,0,19,11,2,3,4,2,15125,9964.42,3781.25,0,0,0,1,0.0
20105,2,01,V1,1,2,2,2,35,2,10,01,12,92,,,0,0,19,11,1,2,4,1,9067,17081.87,2266.75,0,0,0,1,10000.0
20105,2,02,V1,1,2,4,2,29,2,08,01,10,92,,,0,0,19,11,2,3,5,1,15392,17081.87,3078.4,0,0,0,1,0.0
20105,2,01,V1,1,3,2,2,41,2,08,01,11,92,,,0,0,19,11,2,3,6,3,13542,23487.57,2257.0,0,0,0,1,0.0
20105,2,02,V1,1,3,2,2,32,2,10,01,13,31,46522,522,12000,0,19,11,1,9,3,2,15317,23487.57,5105.666666666667,12000,1,0,0,10000.0
20105,2,01,V1,1,4,4,2,30,2,06,01,6,92,,,0,0,19,11,2,3,6,3,14092,35587.23,2348.6666666666665,0,0,0,1,0.0
20105,2,02,V1,1,4,2,2,45,2,05,01,4,92,,,0,0,19,11,1,9,2,1,7758,35587.23,3879.0,0,0,0,1,8000.0
20107,2,01,V1,1,1,2,2,57,2,12,01,15,93,,,0,400,19,23,1,9,4,1,43267,25892.15,10816.75,400,0,0,1,70000.0
20107,2,01,V1,1,1,4,2,29,2,13,06,19,31,86909,211,35000,0,19,23,1,9,4,1,43267,25892.15,10816.75,35000,1,0,0,70000.0
20107,2,02,V1,1,1,2,2,49,2,12,01,15,93,,,0,0,19,23,1,2,3,2,27092,25892.15,9030.666666666666,0,0,0,1,65000.0
20107,2,01,V1,1,2,2,2,34,2,13,01,17,81,,,0,0,19,23,1,9,3,2,32500,29699.82,10833.333333333334,0,0,1,0,56000.0
20107,2,02,V1,1,2,2,2,32,2,10,01,12,93,,,0,0,19,23,1,9,4,2,17842,29699.82,4460.5,0,0,0,1,32000.0
20107,2,01,V1,1,4,2,2,44,2,10,01,12,93,,,0,0,19,23,1,9,3,2,27342,1903.83,9114.0,0,0,0,1,32000.0
20113,2,01,V1,1,1,2,2,48,2,01,01,0,92,,,0,0,36,23,2,3,5,1,9446,10578.45,1889.2,0,0,0,1,22500.0
20113,2,02,V1,1,1,4,2,26,2,06,01,5,92,,,0,0,36,23,2,3,5,1,9238,10578.45,1847.6,0,0,0,1,0.0
20113,2,01,V1,1,2,2,2,35,2,08,01,10,92,,,0,0,36,23,2,3,5,1,8975,18638.22,1795.0,0,0,0,1,18200.0
20113,2,02,V1,1,2,2,2,35,2,10,01,12,92,,,0,0,36,23,2,3,5,3,8118,18638.22,1623.6,0,0,0,1,0.0
20113,2,01,V1,1,3,2,2,29,2,08,01,10,92,,,0,0,36,23,2,3,8,1,16375,36772.7,2046.875,0,0,0,1,28500.0
20113,2,02,V1,1,3,2,2,48,2,01,01,0,92,,,0,0,36,23,2,3,5,1,8033,36772.7,1606.6,0,0,0,1,14200.0
20113,2,02,V1,1,3,4,2,25,2,06,01,5,92,,,0,0,36,23,2,3,5,1,8033,36772.7,1606.6,0,0,0,1,14200.0
20113,2,01,V1,1,4,2,2,23,2,06,01,5,92,,,0,0,36,23,2,3,5,1,9463,22164.37,1892.6,0,0,0,1,18500.0
20113,2,02,V1,1,4,2,2,40,2,06,01,5,92,,,0,0,36,23,2,3,6,1,10749,22164.37,1791.5,0,0,0,1,20000.0
20115,2,01,V1,1,1,4,2,44,2,12,01,15,12,85211,121,0,30000,10,28,1,9,9,1,36167,8159.9,4018.5555555555557,30000,1,0,0,50000.0
20115,2,01,V1,1,1,4,2,36,2,12,01,15,92,,,0,0,10,28,1,9,9,1,36167,8159.9,4018.5555555555557,0,0,0,1,50000.0
20115,2,02,V1,1,1,2,2,55,2,10,01,12,92,,,0,0,10,28,2,9,3,2,15500,8159.9,5166.666666666667,0,0,0,1,55000.0
20115,2,01,V1,1,2,2,2,50,2,01,01,0,51,13923,932,0,0,10,28,2,3,8,3,11900,7218.37,1487.5,0,1,0,0,0.0
20115,2,01,V1,1,2,4,2,26,2,07,01,8,92,,,0,0,10,28,2,3,8,3,11900,7218.37,1487.5,0,0,0,1,0.0
20115,2,02,V1,1,2,2,2,25,2,10,01,12,92,,,0,0,10,28,2,9,3,2,8750,7218.37,2916.6666666666665,0,0,0,1,20000.0
20115,2,01,V1,1,3,2,2,31,2,06,01,5,31,12002,962,4000,0,10,28,2,3,7,2,9867,5963.0,1409.5714285714287,4000,1,0,0,12000.0
20115,2,01,V1,1,4,2,2,30,2,06,01,5,93,,,0,0,10,28,2,3,4,3,7250,11926.0,1812.5,0,0,0,1,0.0
20126,2,01,V1,1,1,4,2,48,2,12,01,15,31,85211,234,22000,0,23,27,3,9,6,2,18904,40493.17,3150.6666666666665,22000,1,0,0,0.0
20126,2,01,V1,1,1,4,2,47,2,12,01,15,31,45101,431,10000,0,23,27,3,9,6,2,18904,40493.17,3150.6666666666665,10000,1,0,0,0.0
20126,2,02,V1,1,1,2,2,43,2,12,01,15,92,,,0,0,23,27,1,3,4,2,18590,40493.17,4647.5,0,0,0,1,20950.0
20126,2,01,V1,1,2,2,2,25,2,10,01,12,92,,,0,0,23,27,1,3,3,2,9298,28682.66,3099.3333333333335,0,0,0,1,14500.0
20126,2,02,V1,1,2,2,2,42,2,12,01,15,92,,,0,0,23,27,1,9,3,2,20550,28682.66,6850.0,0,0,0,1,43500.0
20126,2,01,V1,1,3,2,2,37,2,12,01,15,31,84119,111,4250,0,23,27,1,9,4,1,24642,9279.68,6160.5,4250,1,0,0,18900.0
20126,2,02,V1,1,4,2,2,30,2,07,01,8,92,,,0,0,23,27,1,3,5,1,8800,11810.51,1760.0,0,0,0,1,11500.0
20127,2,01,V1,1,1,2,2,53,2,07,01,8,11,13121,532,0,5000,14,06,1,9,4,2,13500,1995.11,3375.0,5000,1,0,0,38000.0
20127,2,02,V1,1,1,4,2,47,2,08,01,10,93,,,0,0,14,06,1,9,11,2,24000,1995.11,2181.818181818182,0,0,0,1,0.0
20127,2,02,V1,1,1,4,2,25,2,07,01,8,92,,,0,0,14,06,1,9,11,2,24000,1995.11,2181.818181818182,0,0,0,1,0.0
20127,2,02,V1,1,2,2,2,56,2,07,01,7,93,,,0,0,14,06,1,9,6,2,13000,1443.83,2166.6666666666665,0,0,0,1,40000.0
20127,2,01,V1,1,3,3,2,40,2,12,01,16,93,,,0,0,14,06,9,3,4,1,12000,708.79,3000.0,0,0,0,1,18000.0
20127,2,02,V1,1,3,2,2,41,2,07,01,7,92,,,0,0,14,06,9,3,4,1,10500,708.79,2625.0,0,0,0,1,20000.0
20133,2,01,V1,1,1,2,2,46,2,13,01,18,31,85212,233,53121,0,12,04,3,1,6,2,19837,1064.59,3306.1666666666665,53121,1,0,0,76720.0
20133,2,02,V1,1,1,2,2,48,2,12,01,15,31,85102,234,40120,0,12,04,1,2,5,2,19038,1064.59,3807.6,40120,1,0,0,45620.0
20133,2,01,V1,1,2,2,2,43,2,07,01,9,11,47212,522,0,16240,12,04,3,1,4,2,17746,1221.15,4436.5,16240,1,0,0,46510.0
20133,2,02,V1,1,2,2,2,46,2,10,01,13,31,84111,411,36210,0,12,04,1,1,5,2,22605,1221.15,4521.0,36210,1,0,0,53210.0
20133,2,01,V1,1,3,2,2,39,2,06,01,5,11,47212,522,0,13240,12,04,1,3,4,1,15330,939.35,3832.5,13240,1,0,0,21370.0
20133,2,02,V1,1,3,2,2,38,2,06,01,4,92,,,0,0,12,04,1,1,4,1,18370,939.35,4592.5,0,0,0,1,46210.0
20154,2,02,V1,1,1,4,2,26,2,10,01,12,92,,,0,0,29,23,1,3,8,1,24675,9715.83,3084.375,0,0,0,1,0.0
20154,2,02,V1,1,1,4,2,21,2,10,01,13,92,,,0,0,29,23,1,3,8,1,24675,9715.83,3084.375,0,0,0,1,0.0
20154,2,01,V1,1,2,2,2,49,2,07,01,10,92,,,0,0,29,23,1,3,4,2,17300,18945.87,4325.0,0,0,0,1,0.0
20154,2,02,V1,1,2,2,2,25,2,08,01,11,92,,,0,0,29,23,1,3,3,2,17167,18945.87,5722.333333333333,0,0,0,1,40000.0
20154,2,02,V1,1,4,2,2,56,2,01,01,0,92,,,0,0,29,23,1,3,5,2,15908,28661.69,3181.6,0,0,0,1,17500.0
20154,2,02,V1,1,4,3,2,35,2,07,01,10,92,,,0,0,29,23,1,3,5,2,15908,28661.69,3181.6,0,0,0,1,17500.0
20156,2,01,V1,1,1,2,2,40,2,08,01,10,92,,,0,0,21,11,1,3,3,2,9333,8576.18,3111.0,0,0,0,1,41500.0
20156,2,02,V1,1,1,4,2,34,2,12,01,15,92,,,0,0,21,11,1,9,4,2,18833,8576.18,4708.25,0,0,0,1,0.0
20156,2,01,V1,1,2,4,2,30,2,08,01,10,92,,,0,0,21,11,1,3,5,2,10583,17932.01,2116.6,0,0,0,1,0.0
20156,2,02,V1,1,2,2,2,30,2,12,01,15,92,,,0,0,21,11,1,9,4,2,13833,17932.01,3458.25,0,0,0,1,75000.0
20156,2,01,V1,1,3,1,2,56,2,06,01,5,31,85102,441,15500,0,21,11,1,9,5,2,11333,9095.95,2266.6,15500,1,0,0,0.0
20156,2,01,V1,1,3,4,2,23,2,07,01,9,92,,,0,0,21,11,1,9,5,2,11333,9095.95,2266.6,0,0,0,1,0.0
20156,2,02,V1,1,3,2,2,31,2,07,01,9,92,,,0,0,21,11,1,9,4,2,12167,9095.95,3041.75,0,0,0,1,55500.0
20156,2,01,V1,1,4,2,2,36,2,07,01,8,31,86100,515,22500,0,21,11,1,2,4,2,10380,3638.38,2595.0,22500,1,0,0,0.0
20160,2,01,V1,1,1,2,2,41,2,07,01,9,92,,,0,0,09,44,1,9,5,1,13533,55718.47,2706.6,0,0,0,1,16000.0
20160,2,01,V1,1,4,1,2,38,2,07,01,8,92,,,0,0,09,44,1,3,3,9,13450,14378.96,4483.333333333333,0,0,0,1,0.0
20160,2,01,V1,2,1,2,2,55,2,08,01,10,21,47190,522,0,0,09,44,1,3,8,1,14658,115031.69,1832.25,0,1,0,0,16000.0
20160,2,01,V1,2,1,4,2,34,2,12,01,15,92,,,0,0,09,44,1,3,8,1,14658,115031.69,1832.25,0,0,0,1,16000.0
20160,2,01,V1,2,1,4,2,30,2,10,01,12,92,,,0,0,09,44,1,3,8,1,14658,115031.69,1832.25,0,0,0,1,16000.0
20160,2,01,V1,2,2,2,2,45,2,06,01,5,92,,,0,0,09,44,1,3,4,2,16433,71894.8,4108.25,0,0,0,1,65000.0
20160,2,01,V1,2,4,2,2,46,2,07,01,9,92,,,0,0,09,44,1,3,3,2,10750,35947.4,3583.3333333333335,0,0,0,1,5000.0
20163,2,01,V1,1,1,2,2,48,2,08,01,10,92,,,0,0,09,16,1,9,4,1,27500,20320.43,6875.0,0,0,0,1,40000.0
20163,2,01,V1,1,1,4,2,26,2,13,01,17,92,,,0,0,09,16,1,9,4,1,27500,20320.43,6875.0,0,0,0,1,40000.0
20163,2,02,V1,1,1,2,2,45,2,08,01,10,92,,,0,0,09,16,1,9,4,1,15792,20320.43,3948.0,0,0,0,1,40000.0
20163,2,02,V1,1,2,2,2,50,2,01,01,0,11,23106,731,0,3000,09,16,1,9,6,1,19750,6252.44,3291.6666666666665,3000,1,0,0,0.0
20163,2,02,V1,1,2,4,2,28,2,08,01,10,21,23106,731,0,0,09,16,1,9,6,1,19750,6252.44,3291.6666666666665,0,1,0,0,0.0
20163,2,01,V1,1,3,2,2,22,2,08,01,10,92,,,0,0,09,16,1,2,3,2,8417,5470.89,2805.6666666666665,0,0,0,1,8000.0
20163,2,02,V1,1,3,4,2,27,2,01,01,0,92,,,0,0,09,16,1,2,4,2,13750,5470.89,3437.5,0,0,0,1,0.0
20163,2,01,V1,1,4,2,2,43,2,01,01,0,92,,,0,0,09,16,1,2,7,2,16083,23446.65,2297.5714285714284,0,0,0,1,8000.0
20163,2,02,V1,1,4,2,2,35,2,01,01,0,92,,,0,0,09,16,1,2,6,2,8458,23446.65,1409.6666666666667,0,0,0,1,8000.0
20181,2,01,V1,1,1,4,2,43,2,07,01,8,21,01124,611,0,0,36,20,1,3,5,1,15533,3258.16,3106.6,0,1,0,0,0.0
20181,2,02,V1,1,1,2,2,34,2,10,01,12,21,47211,522,0,0,36,20,1,9,5,1,16850,3258.16,3370.0,0,1,0,0,18400.0
20181,2,01,V1,1,2,2,2,58,2,01,01,0,21,01124,611,0,0,36,20,1,3,6,1,15242,21876.19,2540.3333333333335,0,1,0,0,32100.0
20181,2,01,V1,1,2,4,2,24,2,08,01,10,21,01124,611,0,0,36,20,1,3,6,1,15242,21876.19,2540.3333333333335,0,1,0,0,32100.0
20181,2,02,V1,1,2,4,2,27,2,10,01,12,21,01124,611,0,0,36,20,1,3,5,1,14983,21876.19,2996.6,0,1,0,0,0.0
20181,2,01,V1,1,3,2,2,48,2,01,01,0,21,01124,611,0,0,36,20,1,3,3,1,11308,27927.06,3769.3333333333335,0,1,0,0,27400.0
20181,2,02,V1,1,3,4,2,38,2,01,01,0,21,01124,611,0,0,36,20,1,3,4,1,12075,27927.06,3018.75,0,1,0,0,0.0
20181,2,01,V1,1,4,2,2,50,2,01,01,0,21,01124,611,0,0,36,20,1,3,3,1,12008,19083.49,4002.6666666666665,0,1,0,0,24500.0
20189,2,01,V1,1,1,2,2,60,2,06,01,6,92,,,0,0,19,17,1,9,7,2,22438,17596.68,3205.4285714285716,0,0,0,1,9000.0
20189,2,01,V1,1,1,4,2,31,2,12,08,17,92,,,0,0,19,17,1,9,7,2,22438,17596.68,3205.4285714285716,0,0,0,1,9000.0
20189,2,02,V1,1,1,2,2,48,2,08,01,10,92,,,0,0,19,17,1,9,3,2,29927,17596.68,9975.666666666666,0,0,0,1,32000.0
20189,2,01,V1,1,2,4,2,35,2,08,01,10,92,,,0,0,19,17,1,9,6,1,22150,16831.6,3691.6666666666665,0,0,0,1,0.0
20189,2,02,V1,1,2,2,2,60,2,06,01,5,92,,,0,0,19,17,1,9,8,1,36750,16831.6,4593.75,0,0,0,1,52000.0
20189,2,02,V1,1,2,4,2,29,2,07,01,10,92,,,0,0,19,17,1,9,8,1,36750,16831.6,4593.75,0,0,0,1,52000.0
20189,2,02,V1,1,2,4,2,27,2,12,01,15,92,,,0,0,19,17,1,9,8,1,36750,16831.6,4593.75,0,0,0,1,52000.0
20189,2,02,V1,1,3,4,2,26,2,07,01,10,92,,,0,0,19,17,1,9,7,1,28383,16066.53,4054.714285714286,0,0,0,1,0.0
20189,2,02,V1,1,4,2,2,42,2,01,01,0,31,97002,512,6000,0,19,17,1,9,4,2,19343,8415.8,4835.75,6000,1,0,0,14000.0
20194,2,01,V1,1,1,2,2,45,2,08,01,10,92,,,0,0,20,13,1,9,5,1,33833,32012.98,6766.6,0,0,0,1,45000.0
20194,2,02,V1,1,1,2,2,45,2,12,01,15,31,85102,234,7000,0,20,13,1,9,4,2,13817,32012.98,3454.25,7000,1,0,0,18000.0
20194,2,01,V1,1,2,2,2,36,2,08,01,10,92,,,0,0,20,13,2,3,2,1,14850,23181.81,7425.0,0,0,0,1,18000.0
20194,2,02,V1,1,2,2,2,35,2,12,01,15,92,,,0,0,20,13,2,3,5,1,16050,23181.81,3210.0,0,0,0,1,18000.0
20194,2,01,V1,1,3,2,2,37,2,05,01,4,92,,,0,0,20,13,2,3,8,1,15100,22629.86,1887.5,0,0,0,1,20000.0
20194,2,02,V1,1,3,2,2,45,2,01,01,0,92,,,0,0,20,13,2,3,3,1,12800,22629.86,4266.666666666667,0,0,0,1,17000.0
20198,2,01,V1,1,1,2,2,47,2,12,01,15,92,,,0,0,27,24,1,9,4,2,25417,56251.76,6354.25,0,0,0,1,75000.0
20198,2,01,V1,1,4,2,2,59,2,12,01,15,92,,,0,0,27,24,1,9,2,2,25333,10514.35,12666.5,0,0,0,1,80000.0
20198,2,01,V1,2,1,2,2,59,2,08,01,10,92,,,0,0,27,24,1,9,6,2,35583,80960.48,5930.5,0,0,0,1,20000.0
20198,2,01,V1,2,1,4,2,34,2,13,01,17,92,,,0,0,27,24,1,9,6,2,35583,80960.48,5930.5,0,0,0,1,20000.0
20198,2,01,V1,2,2,2,2,44,2,13,03,17,92,,,0,0,27,24,1,9,2,2,25292,51520.3,12646.0,0,0,0,1,75000.0
20198,2,01,V1,2,4,2,2,48,2,10,01,12,92,,,0,0,27,24,1,3,4,2,35417,9462.91,8854.25,0,0,0,1,75000.0
20209,2,01,V1,1,1,2,2,56,2,07,01,9,93,,,0,0,14,04,1,3,4,1,8625,1487.8,2156.25,0,0,0,1,14000.0
20209,2,01,V1,1,2,4,2,33,2,08,01,11,92,,,0,0,14,04,1,3,5,1,8175,1322.49,1635.0,0,0,0,1,0.0
20209,2,02,V1,1,2,4,2,32,2,10,01,12,21,01131,611,0,0,14,04,1,3,6,1,10175,1322.49,1695.8333333333333,0,1,0,0,0.0
20209,2,01,V1,1,3,2,2,37,2,07,01,9,93,,,0,0,14,04,1,3,4,1,8875,991.87,2218.75,0,0,0,1,12500.0
20209,2,01,V1,1,4,2,2,42,2,06,01,6,93,,,0,0,14,04,1,3,4,1,7133,708.48,1783.25,0,0,0,1,16000.0
20212,2,01,V1,1,1,4,2,36,2,08,01,10,92,,,0,0,24,02,1,3,6,1,8625,16329.1,1437.5,0,0,0,1,0.0
20212,2,02,V1,1,1,2,2,54,2,06,01,7,92,,,0,0,24,02,1,2,8,3,16150,16329.1,2018.75,0,0,0,1,0.0
20212,2,02,V1,1,1,4,2,24,2,12,01,15,92,,,0,0,24,02,1,2,8,3,16150,16329.1,2018.75,0,0,0,1,0.0
20212,2,02,V1,1,1,4,2,21,2,10,01,14,91,,,0,0,24,02,1,2,8,3,16150,16329.1,2018.75,0,0,0,0,0.0
20212,2,01,V1,1,2,4,2,25,2,08,01,10,92,,,0,0,24,02,1,2,5,1,7158,19050.61,1431.6,0,0,0,1,0.0
20212,2,01,V1,1,3,2,2,29,2,06,01,7,92,,,0,0,24,02,1,3,4,1,7500,29029.51,1875.0,0,0,0,1,9000.0
20212,2,02,V1,1,3,2,2,37,2,06,01,7,51,01112,921,0,0,24,02,1,3,4,2,7792,29029.51,1948.0,0,1,0,0,9000.0
20212,2,02,V1,1,4,2,2,60,2,01,01,0,51,01112,921,0,0,24,02,1,1,2,3,3758,33565.37,1879.0,0,1,0,0,0.0
20213,2,02,V1,1,1,4,2,38,2,13,04,17,12,86201,221,0,82000,30,02,3,9,6,1,61842,11970.74,10307.0,82000,1,0,0,0.0
20213,2,02,V1,1,2,2,2,24,2,12,01,15,92,,,0,0,30,02,1,9,2,2,33608,9747.6,16804.0,0,0,0,1,65000.0
20213,2,02,V1,1,3,2,2,57,2,10,01,12,11,85491,233,0,25000,30,02,2,3,2,1,21892,2052.13,10946.0,25000,1,0,0,0.0
20213,2,02,V1,1,4,2,2,32,2,06,01,5,92,,,0,0,30,02,2,3,4,3,20233,8721.54,5058.25,0,0,0,1,0.0
20217,2,01,V1,1,1,2,2,43,2,12,01,15,92,,,0,0,19,11,1,9,4,1,21667,18361.75,5416.75,0,0,0,1,30000.0
20217,2,02,V1,1,1,2,2,53,2,08,01,10,92,,,0,0,19,11,1,3,4,9,16800,18361.75,4200.0,0,0,0,1,0.0
20217,2,01,V1,1,2,4,2,32,2,01,01,0,92,,,0,0,19,11,1,9,7,2,22067,30821.51,3152.4285714285716,0,0,0,1,0.0
20217,2,01,V1,1,2,4,2,30,2,12,04,15,31,86904,322,32000,0,19,11,1,9,7,2,22067,30821.51,3152.4285714285716,32000,1,0,0,0.0
20217,2,02,V1,1,2,2,2,40,2,07,01,8,92,,,0,3000,19,11,1,9,4,2,18197,30821.51,4549.25,3000,0,0,1,21000.0
20217,2,01,V1,1,3,2,2,35,2,12,01,15,92,,,0,0,19,11,1,9,4,2,9725,38690.83,2431.25,0,0,0,1,12000.0
20217,2,02,V1,1,3,2,2,38,2,01,01,0,31,13923,753,6500,0,19,11,1,9,3,3,11067,38690.83,3689.0,6500,1,0,0,0.0
20217,2,01,V1,1,4,2,2,38,2,07,01,8,92,,,0,0,19,11,1,2,4,1,10800,40658.16,2700.0,0,0,0,1,12000.0
20218,2,01,V1,1,1,2,2,55,2,07,01,8,11,01139,631,0,10550,14,04,9,9,6,2,22663,812.81,3777.1666666666665,10550,1,0,0,142000.0
20218,2,01,V1,1,1,4,2,30,2,13,06,19,31,85211,233,38000,0,14,04,9,9,6,2,22663,812.81,3777.1666666666665,38000,1,0,0,142000.0
20218,2,02,V1,1,1,4,2,40,2,13,04,17,31,85211,233,42000,0,14,04,9,3,5,2,18883,812.81,3776.6,42000,1,0,0,0.0
20218,2,01,V1,1,2,2,2,35,2,12,01,15,21,03221,622,0,0,14,04,9,3,4,1,14636,2138.98,3659.0,0,1,0,0,18000.0
20218,2,02,V1,1,2,2,2,27,2,10,01,12,11,14105,731,0,12000,14,04,9,9,3,1,9978,2138.98,3326.0,12000,1,0,0,0.0
20218,2,01,V1,1,3,2,2,40,2,10,01,12,11,47219,112,0,9950,14,04,9,3,4,1,13434,1668.4,3358.5,9950,1,0,0,15000.0
20218,2,02,V1,1,3,2,2,47,2,07,01,8,11,01139,611,0,8500,14,04,9,3,5,1,15568,1668.4,3113.6,8500,1,0,0,13550.0
20218,2,01,V1,1,4,2,2,50,2,05,01,4,93,,,0,0,14,04,9,3,2,1,5841,898.37,2920.5,0,0,0,1,7850.0
20218,2,02,V1,1,4,2,2,40,2,07,01,8,11,01139,611,0,7850,14,04,9,3,4,1,11572,898.37,2893.0,7850,1,0,0,11850.0
20220,2,01,V1,1,1,2,2,50,2,07,01,8,92,,,0,0,03,18,4,9,5,2,46000,13216.82,9200.0,0,0,0,1,25000.0
20220,2,02,V1,1,1,2,2,37,2,08,01,10,11,47211,522,0,6000,03,18,4,2,5,2,28567,13216.82,5713.4,6000,1,0,0,13000.0
20220,2,01,V1,1,2,2,2,40,2,10,01,12,93,,,0,0,03,18,4,2,4,1,13250,14160.88,3312.5,0,0,0,1,12000.0
20220,2,02,V1,1,2,2,2,44,2,10,01,12,92,,,0,0,03,18,4,2,4,1,11483,14160.88,2870.75,0,0,0,1,12000.0
20220,2,01,V1,1,3,4,2,30,2,10,01,12,93,,,0,0,03,18,4,2,4,9,41667,5192.32,10416.75,0,0,0,1,0.0
20220,2,02,V1,1,3,2,2,45,2,06,01,5,31,85212,911,8000,0,03,18,4,2,5,2,11250,5192.32,2250.0,8000,1,0,0,8000.0
20220,2,01,V1,1,4,2,2,44,2,01,01,0,31,13941,911,9000,0,03,18,4,2,5,2,13217,14160.88,2643.4,9000,1,0,0,8000.0
